Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
924,1686,0,3,3,625,1,1061,,612,3,1980,1686,3,10240,79.0,157.0,131,6,6,1686,,1980,1980,207500
925,1126,0,3,0,759,0,367,,540,2,1977,1126,0,15611,,0.0,0,6,5,1126,,1977,1977,175000
926,1234,1140,4,3,0,6,1181,,656,0,2003,2374,0,11999,93.0,340.0,100,5,8,1181,,2003,2004,285000
927,1098,880,4,3,552,1,280,,486,2,1968,1978,3,9900,,342.0,43,5,7,832,,1968,1968,176000
928,1788,0,3,0,0,6,1753,,522,2,2001,1788,0,11838,,0.0,151,5,8,1753,,2001,2001,236500
929,1243,993,4,3,0,6,964,,642,0,1997,2236,2,13006,,285.0,0,5,7,964,0.0,1997,1997,222000
930,1466,0,3,0,16,2,1450,,610,0,2007,1466,2,8925,73.0,0.0,18,5,8,1466,,2007,2007,201000
931,925,0,2,3,623,1,302,,429,3,1965,925,3,9100,70.0,0.0,0,6,5,925,,1965,1965,117500
932,1905,0,3,3,0,6,1905,0.0,788,0,2006,1905,0,11670,84.0,302.0,191,5,9,1905,,2006,2006,320000
933,1500,0,3,0,20,2,1480,,570,2,2004,1500,2,8487,63.0,210.0,36,5,7,1500,,2004,2004,190000
934,2069,0,4,1,425,2,160,,505,2,1960,2069,2,27650,313.0,0.0,0,7,7,585,,1960,2007,242000
935,747,0,1,2,0,6,600,,528,3,1953,747,3,5825,52.0,108.0,0,5,4,600,,1926,1953,79900
936,1200,0,2,3,833,6,343,,555,2,2003,1200,2,10083,67.0,,41,5,7,1176,,2003,2003,184900
937,1113,858,3,2,341,2,772,,689,2,2005,1971,2,9675,75.0,0.0,48,5,7,1113,,2005,2005,253000
938,1391,571,3,2,464,2,927,,868,2,2006,1962,2,8760,73.0,0.0,90,5,7,1391,,2006,2006,239799
939,1207,1196,3,2,0,6,1032,,349,3,1940,2403,3,24090,,0.0,0,7,7,1032,,1940,1950,244400
940,1728,0,4,1,1164,5,564,,574,3,1976,1728,3,12640,55.0,0.0,0,5,6,1728,,1976,1976,150900
941,1038,1022,3,3,772,0,220,,390,2,1999,2060,2,8755,,298.0,0,5,7,992,,1999,1999,214000
942,1440,0,4,1,1440,6,0,,0,1,1977,1440,3,7711,42.0,0.0,0,3,4,1440,,1977,1977,150000
943,1632,0,4,0,0,6,1632,,576,3,1967,1632,3,25000,100.0,0.0,0,4,5,1632,,1967,1967,143000
944,1344,0,3,3,552,2,267,,525,2,1958,1344,2,14375,,541.0,118,6,6,819,,1958,1958,137500
945,1188,561,3,3,1088,3,0,244.0,456,3,1963,1869,3,8820,98.0,0.0,0,6,5,1088,,1890,1996,124900
946,1144,0,3,0,771,6,373,,796,2,1959,1144,3,8163,70.0,128.0,0,6,5,1144,,1959,1959,143000
947,1629,0,3,0,1300,2,316,,808,0,2002,1629,2,14536,85.0,236.0,252,5,8,1616,,2002,2003,270000
948,936,840,3,3,0,6,936,,474,2,2002,1776,2,14006,65.0,144.0,96,5,7,936,,2002,2002,192500
949,1381,0,3,3,982,0,179,,676,3,1972,1381,2,9360,78.0,0.0,0,7,6,1161,,1972,2006,197500
950,864,0,3,3,582,0,282,,720,2,1980,864,2,7200,60.0,0.0,0,8,5,864,,1950,2002,129000
951,965,0,3,3,641,1,187,,300,3,1979,965,3,7800,60.0,0.0,0,5,5,828,,1965,1965,119900
952,768,0,2,0,660,6,108,,396,0,1974,768,3,7200,60.0,0.0,0,8,5,768,,1972,2003,133900
953,1168,800,3,0,529,6,255,,530,2,1969,1968,3,11075,,232.0,189,4,5,784,,1969,1969,172000
954,980,0,4,1,945,6,0,,0,1,1975,980,3,9400,35.0,250.0,0,5,6,945,,1975,1975,127500
955,979,979,4,3,484,5,495,,492,3,1946,1958,3,7136,82.0,423.0,0,6,6,979,,1946,1950,145000
956,668,561,2,3,285,0,276,,462,0,1980,1229,3,1300,24.0,0.0,0,6,6,561,,1980,1980,124000
957,1057,0,3,3,417,5,640,,576,0,1977,1057,3,7420,70.0,0.0,0,5,5,1057,,1962,1962,132000
958,1337,0,3,2,699,2,638,,531,2,2003,1337,2,8450,65.0,0.0,39,5,7,1337,,2003,2003,185000
959,720,696,3,3,604,0,92,,484,3,1999,1416,2,2572,24.0,0.0,44,5,7,696,,1999,1999,155000
960,858,0,2,1,696,1,162,,0,1,1958,858,3,7207,50.0,0.0,0,7,5,858,117.0,1958,2008,116500
961,1542,1330,4,3,896,0,434,,619,0,1977,2872,3,12227,,424.0,282,7,6,1330,550.0,1977,1995,272000
962,804,744,3,3,556,6,248,0.0,440,3,1976,1548,2,2308,24.0,0.0,0,6,6,804,,1976,1976,155000
963,1800,0,2,3,0,6,1800,,702,0,2007,1800,0,11923,122.0,0.0,136,5,9,1800,,2007,2007,239000
964,1070,824,4,3,624,2,193,,510,3,2002,1894,2,11316,80.0,44.0,40,5,7,817,,2002,2003,214900
965,783,701,3,3,0,6,783,,393,0,2005,1484,2,10237,65.0,0.0,72,5,6,783,,2005,2007,178900
966,976,332,2,3,428,5,300,,256,3,1940,1308,3,9600,130.0,0.0,70,7,5,728,,1940,1950,160000
967,1098,0,3,3,902,0,196,,260,3,1955,1098,3,7390,,151.0,0,7,5,1098,,1955,1955,135000
968,600,0,2,3,0,6,600,,0,1,1910,968,3,5925,50.0,0.0,0,6,3,600,,1910,1950,37900
969,1095,0,2,1,513,0,75,,264,3,1958,1095,3,10382,75.0,105.0,0,5,6,588,,1958,1958,140000
970,720,472,4,3,0,6,720,,0,1,1949,1192,3,10800,60.0,0.0,0,4,4,720,,1949,1950,135000
971,862,764,2,3,567,2,197,,474,2,2003,1626,2,2268,36.0,106.0,27,5,7,764,,2003,2004,173000
972,918,0,2,3,0,6,918,,264,3,1979,918,3,7892,55.0,0.0,0,5,6,918,,1979,1979,99500
973,1428,0,3,3,0,6,1428,,480,0,2007,1428,2,11639,95.0,,120,5,7,1428,,2007,2008,182000
974,1136,883,3,3,0,6,728,,532,3,1997,2019,2,11414,60.0,0.0,135,8,7,728,,1910,1993,167500
975,709,673,3,3,641,2,32,,490,3,2000,1382,2,2651,,0.0,50,5,7,673,,2000,2000,165000
976,869,0,2,3,0,6,440,,0,1,1923,869,1,5900,51.0,0.0,0,7,4,440,,1923,1958,85500
977,1241,0,1,3,1106,2,135,,569,3,2007,1241,2,4274,35.0,,116,5,7,1241,,2006,2007,199900
978,894,0,3,3,552,6,342,,400,3,1999,894,3,9450,68.0,0.0,0,5,4,894,,1954,1954,110000
979,1121,0,3,3,651,5,470,,480,3,1963,1121,3,8816,80.0,0.0,80,6,5,1121,,1963,1963,139000
980,999,0,3,0,867,0,77,,588,2,1961,999,0,12122,,210.0,76,9,7,944,,1961,2007,178400
981,1336,1276,4,3,854,2,371,,676,0,1998,2612,2,12203,98.0,975.0,0,5,8,1225,,1998,1999,336000
982,1266,0,2,0,0,6,1266,,388,0,2007,1266,2,3182,43.0,16.0,16,5,7,1266,,2007,2007,159895
983,1149,1141,4,2,0,6,1128,,779,3,2002,2290,2,11250,,0.0,0,5,8,1128,,2002,2002,255900
984,1302,432,4,4,0,4,0,0.0,539,3,1977,1734,2,10125,75.0,0.0,0,5,5,0,0.0,1977,1977,126000
985,1164,0,3,3,1040,0,124,,240,3,1950,1164,3,10880,68.0,0.0,48,5,5,1164,,1950,1950,125000
986,1001,634,2,3,0,6,485,0.0,255,3,1950,1635,2,5310,59.0,0.0,0,8,6,485,,1910,2003,117000
987,1940,0,3,0,1646,2,284,,606,0,2010,1940,0,10159,83.0,450.0,95,5,9,1930,,2009,2010,395192
988,1118,912,4,3,156,3,692,,551,0,1976,2030,2,12046,,298.0,224,6,6,848,,1976,1976,195000
989,798,778,3,3,0,6,770,,614,2,2006,1576,2,8125,65.0,0.0,50,5,7,770,,2006,2006,197000
990,1407,985,3,3,1074,2,322,,870,0,1997,2392,2,9452,82.0,423.0,70,5,8,1396,,1997,1998,348000
991,916,826,4,3,216,1,700,,424,3,1925,1742,2,17671,121.0,0.0,169,9,8,916,,1882,1986,168000
992,1020,831,3,1,554,1,268,,440,2,1964,1851,2,9760,80.0,340.0,42,8,6,822,,1964,1993,187000
993,750,750,3,3,0,6,750,,564,2,2005,1500,2,8846,68.0,0.0,35,5,6,750,,2005,2006,173900
994,1718,0,3,1,1172,2,528,,786,0,2008,1718,0,12456,96.0,230.0,48,5,10,1700,216.0,2006,2007,337500
995,774,456,3,3,384,0,363,,305,3,1946,1230,3,4712,51.0,0.0,57,7,4,747,,1946,1950,121600
996,1050,0,3,3,915,5,135,,368,3,1961,1050,3,10659,,0.0,319,6,5,1050,,1961,1961,136500
997,1442,0,2,3,0,6,1442,,615,2,1970,1442,3,11717,,571.0,0,6,6,1442,,1970,1970,185000
998,1077,0,3,3,0,6,1007,,210,3,1922,1077,3,9786,60.0,0.0,100,4,3,1007,,1922,1950,91000
999,1208,0,2,0,686,2,501,,632,2,2006,1208,2,6762,64.0,24.0,61,5,7,1187,,2006,2006,206000
1000,944,0,2,4,0,4,0,,528,3,1956,944,1,10206,74.0,0.0,0,3,3,0,,1952,1952,82000
1001,691,0,2,3,0,6,691,,216,3,1920,691,0,5400,60.0,0.0,20,6,5,691,,1920,1950,86000
1002,1574,0,3,3,24,2,1550,,824,2,2006,1574,2,11957,75.0,53.0,104,5,8,1574,,2006,2006,232000
1003,1680,0,4,3,0,6,1680,,528,3,1976,1680,3,11500,,164.0,0,6,5,1680,,1976,1976,136905
1004,1504,0,1,3,16,2,1330,,457,0,2005,1504,2,3182,43.0,16.0,0,5,7,1346,,2005,2006,181000
1005,985,0,3,0,595,2,390,,328,3,1977,985,3,8385,65.0,220.0,0,8,5,985,,1977,1977,149900
1006,1657,0,3,3,1237,3,420,,484,3,1970,1657,3,12155,,0.0,0,3,6,1657,,1970,1970,163500
1007,546,0,3,3,273,1,273,,286,2,1970,1092,3,2217,21.0,0.0,0,4,4,546,,1970,1970,88000
1008,1710,0,3,2,0,6,1710,,550,3,2004,1710,2,12118,43.0,108.0,48,5,7,1710,,2004,2005,240000
1009,1008,0,4,3,0,6,1008,138.0,0,1,1926,1522,3,6000,60.0,0.0,0,5,5,1008,,1926,1950,102000
1010,720,551,3,3,0,6,720,,312,3,1948,1271,3,21286,115.0,0.0,0,5,5,720,,1948,1950,135000
1011,1664,0,4,4,0,4,0,,0,1,1965,1664,3,9825,75.0,0.0,0,5,5,0,,1965,1965,100000
1012,900,602,3,3,0,6,602,,180,3,1923,1502,2,10592,55.0,0.0,0,7,6,602,,1923,1996,165000
1013,1022,0,2,3,689,6,333,226.0,280,3,1956,1022,3,7200,60.0,0.0,30,4,5,1022,,1910,2006,85000
1014,1082,0,2,3,336,1,746,0.0,240,3,1948,1082,3,11664,60.0,206.0,130,5,6,1082,,1948,1950,119200
1015,855,810,3,3,643,2,167,,528,0,2001,1665,2,8400,70.0,0.0,45,6,8,810,,2001,2001,227000
1016,1504,0,3,1,690,2,814,,478,0,1996,1504,2,11883,73.0,196.0,66,5,7,1504,,1996,1996,203000
1017,1360,0,1,0,1036,2,184,,565,2,1984,1360,2,5814,,0.0,0,5,8,1220,,1984,1984,187500
1018,802,670,3,3,0,6,384,,402,2,1991,1472,2,10784,,76.0,0,5,7,384,,1991,1992,160000
1019,1506,0,2,1,16,2,1346,,440,3,2005,1506,2,3013,43.0,145.0,20,5,7,1362,,2005,2005,213490
1020,1132,0,2,3,1024,2,108,,451,0,2005,1132,2,7024,60.0,0.0,64,5,4,1132,,2005,2005,176000
1021,1220,0,2,0,684,2,515,,632,2,2006,1220,2,7406,64.0,84.0,54,5,7,1199,,2006,2006,194000
1022,912,336,2,3,324,3,588,,160,3,1957,1248,3,9439,52.0,0.0,0,5,5,912,,1930,1950,87000
1023,1504,0,2,3,16,2,1330,0.0,437,0,2005,1504,2,3182,43.0,14.0,20,5,7,1346,,2005,2006,191000
1024,2898,0,2,0,1165,0,400,,665,0,1976,2898,2,15498,,0.0,72,6,8,1565,,1976,1976,287000
1025,882,0,2,3,595,3,287,,461,3,1980,882,3,7700,70.0,0.0,0,5,5,882,,1972,1972,112500
1026,1264,0,3,3,697,5,571,,461,3,1960,1264,3,9300,73.0,324.0,0,5,5,1268,,1960,1960,167500
1027,1646,0,3,1,1513,2,125,,800,2,2008,1646,2,9520,71.0,338.0,44,5,8,1638,192.0,2007,2008,293077
1028,968,408,3,3,518,5,250,,240,3,1941,1376,3,9492,79.0,0.0,0,5,5,768,,1941,1950,105000
1029,672,546,3,3,317,1,355,,264,3,1972,1218,3,1680,21.0,281.0,28,7,6,672,,1972,1972,118000
1030,980,948,5,2,0,6,686,,0,1,1916,1928,3,7082,,0.0,0,8,5,686,,1916,1995,160000
1031,1687,998,5,3,523,2,301,,672,0,1970,3082,3,15863,102.0,0.0,63,3,7,824,,1920,1970,197000
1032,1352,1168,5,3,1012,2,326,,796,2,1993,2520,2,14541,,0.0,55,7,8,1338,,1993,1993,310000
1033,1654,0,3,3,986,2,668,,900,3,2002,1654,2,8125,,295.0,136,5,7,1654,,2002,2002,230000
1034,954,0,2,3,0,6,920,,240,3,1938,954,1,6305,50.0,0.0,0,7,5,920,,1938,1950,119750
1035,845,0,3,4,0,4,0,,290,3,1957,845,3,11500,,0.0,0,3,4,0,,1957,1957,84000
1036,1620,0,2,1,1022,2,598,,912,0,2008,1620,0,12898,89.0,70.0,0,5,9,1620,,2007,2008,315500
1037,1208,1055,3,3,0,6,1055,,905,0,2001,2263,2,9240,,396.0,45,5,8,1055,,2001,2002,287000
1038,798,546,3,3,0,6,546,,0,1,1970,1344,3,1533,21.0,0.0,0,6,4,546,,1970,2008,97000
1039,630,0,1,0,509,2,121,,286,3,1970,630,3,1477,21.0,0.0,0,4,4,630,,1970,1970,80000
1040,1803,0,3,3,764,5,370,,484,2,1957,1803,3,13125,88.0,67.0,0,4,5,1134,,1957,2000,155000
1041,832,800,4,3,539,2,261,,484,3,1966,1632,2,9130,,252.0,40,8,6,800,,1966,2000,173000
1042,1306,0,1,0,900,0,406,,624,3,2005,1306,2,5381,34.0,135.0,63,5,6,1306,,2005,2005,196000
1043,1532,797,4,3,1085,2,390,0.0,514,3,1990,2329,2,11839,86.0,99.0,121,5,7,1475,,1990,1990,262280
1044,2524,0,4,3,1104,0,1420,,542,0,1981,2524,2,9600,80.0,0.0,120,5,8,2524,,1981,1981,278000
1045,1733,0,4,4,0,4,0,,452,3,1955,1733,3,13680,,0.0,0,5,3,0,,1955,1955,139600
1046,1992,876,4,0,240,2,1752,,716,0,2005,2868,0,16056,85.0,208.0,108,5,9,1992,,2005,2006,556581
1047,990,0,3,3,686,2,304,,672,3,1996,990,3,9245,57.0,0.0,0,5,5,990,,1994,1995,145000
1048,1771,0,3,4,0,4,0,,336,3,1960,1771,3,21750,100.0,75.0,0,4,5,0,,1960,2006,115000
1049,930,0,2,4,0,4,0,,308,3,1946,930,2,11100,60.0,0.0,0,7,4,0,,1946,2006,84900
1050,1302,0,3,0,0,6,1302,,436,0,2007,1302,2,8993,73.0,0.0,22,5,7,1302,,2007,2007,176485
1051,1316,0,3,0,0,6,1316,,440,0,2007,1316,2,11175,103.0,0.0,20,5,7,1316,,2007,2007,200141
1052,1127,850,4,3,442,5,374,,540,2,1964,1977,3,9500,100.0,272.0,52,6,6,816,,1964,1978,165000
1053,1526,0,4,0,383,5,833,,364,3,1957,1526,3,8562,68.0,145.0,78,6,5,1216,116.0,1957,2002,144500
1054,1091,898,3,2,932,2,133,,586,0,2002,1989,2,11367,90.0,210.0,60,5,8,1065,,2002,2002,255000
1055,1523,0,2,3,644,0,549,,478,0,1976,1523,3,11361,104.0,160.0,0,5,6,1193,,1976,1976,180000
1056,1364,0,2,0,659,2,705,,484,2,2005,1364,2,7052,43.0,240.0,36,5,7,1364,,2005,2005,185850
1057,979,871,3,3,595,2,378,,467,0,1994,1850,2,29959,,0.0,98,6,7,973,,1994,1994,248000
1058,1130,1054,3,0,936,2,168,0.0,836,0,2008,2184,0,11308,96.0,154.0,102,5,9,1104,,2008,2008,335000
1059,1096,895,3,2,297,5,557,,432,3,1977,1991,3,11275,,480.0,0,7,6,854,0.0,1932,1950,220000
1060,1338,0,2,2,616,2,722,,582,0,2001,1338,2,4920,41.0,0.0,0,5,8,1338,0.0,2001,2001,213500
1061,894,0,2,3,0,6,894,,1248,2,1994,894,3,18000,120.0,0.0,20,4,3,894,0.0,1935,1950,81000
1062,1422,915,5,3,0,6,662,,560,3,1945,2337,3,13600,85.0,0.0,57,5,5,662,0.0,1900,1950,90000
1063,1103,0,2,3,397,1,706,,440,3,1976,1103,2,6000,50.0,0.0,120,6,6,1103,,1925,1980,110500
1064,1154,0,3,2,778,1,376,,480,2,1966,1154,3,11000,,200.0,58,6,5,1154,,1966,1966,154000
1065,1306,954,3,1,1201,2,105,,533,3,1996,2260,2,14000,80.0,0.0,44,5,7,1306,,1996,1997,328000
1066,799,772,3,3,0,6,799,,380,2,1993,1571,3,7837,59.0,0.0,40,7,6,799,,1993,1994,178000
1067,813,798,4,1,674,2,106,,442,2,1964,1611,3,9760,80.0,360.0,128,6,6,780,,1964,1964,167900
1068,1291,1230,5,3,837,0,105,,576,3,1973,2521,3,3964,42.0,0.0,20,4,6,942,,1973,1973,151400
1069,893,0,2,3,220,0,625,,576,3,1985,893,2,9600,60.0,0.0,0,7,5,845,,1949,2003,135000
1070,1048,0,3,3,586,1,462,,286,3,1956,1048,3,10152,72.0,120.0,20,5,5,1048,,1956,1956,135000
1071,829,727,4,3,298,5,429,,441,3,1968,1556,3,11700,78.0,0.0,0,6,6,727,,1968,1968,154000
1072,1002,454,4,2,0,6,810,,280,3,1954,1456,3,7585,50.0,0.0,0,3,5,810,,1948,1950,91500
1073,728,698,3,3,535,1,155,,440,0,1977,1426,3,7950,75.0,140.0,0,6,6,690,252.0,1977,1977,159500
1074,1240,0,2,0,0,6,1240,,826,2,2006,1240,2,8556,74.0,0.0,93,5,7,1240,,2006,2006,194000
1075,960,780,3,3,410,1,390,,240,3,1940,1740,3,13125,75.0,0.0,0,6,7,800,,1940,1984,219500
1076,1096,370,3,3,626,0,170,0.0,566,3,1950,1466,2,10800,60.0,0.0,21,8,5,796,,1936,1989,170000
1077,1096,0,3,2,739,1,357,,299,0,1969,1096,3,15870,,0.0,32,5,5,1096,,1969,1969,138800
1078,848,0,2,2,662,2,186,,420,2,2004,848,2,4435,37.0,169.0,0,5,6,848,,2004,2004,155900
1079,990,0,3,3,495,2,495,,299,3,1996,990,3,8775,65.0,0.0,64,5,5,990,,1994,1994,126000
1080,1258,0,3,3,656,0,602,,528,3,1971,1258,2,11040,80.0,144.0,0,7,6,1258,,1971,2004,145000
1081,1040,0,3,3,824,0,216,,308,0,1963,1040,3,7500,75.0,0.0,0,5,5,1040,,1963,1963,133000
1082,1459,0,3,3,0,6,1459,,527,2,2002,1459,2,8749,70.0,100.0,39,5,7,1459,,2002,2002,192000
1083,1251,0,3,3,553,6,698,,461,3,1964,1251,3,8800,80.0,425.0,116,6,6,1251,,1964,1964,160000
1084,807,691,3,3,592,0,99,,409,0,1995,1498,3,13031,,0.0,44,5,6,691,,1995,1996,187500
1085,996,0,2,0,747,2,189,,564,3,1992,996,2,9069,73.0,0.0,0,6,6,936,,1992,1992,147000
1086,546,546,3,3,334,1,212,,286,2,1973,1092,3,1974,,0.0,96,5,4,546,,1973,1973,83500
1087,1082,871,3,2,0,6,1082,,1043,2,2005,1953,2,10574,85.0,0.0,50,5,8,1082,,2005,2006,252000
1088,970,739,3,3,0,6,970,,380,3,2004,1709,2,2522,24.0,50.0,40,5,7,970,,2004,2004,137500
1089,1247,0,1,3,1039,2,208,,550,0,2005,1247,2,3316,37.0,0.0,84,5,8,1247,,2005,2005,197000
1090,1040,0,2,4,0,4,0,,400,3,1987,1040,3,8544,60.0,0.0,0,4,3,0,,1950,1950,92900
1091,628,624,2,3,510,1,90,,462,3,1999,1252,2,2160,24.0,212.0,48,5,7,600,,1999,2000,160000
1092,1390,304,4,3,423,5,758,,576,3,1925,1694,3,8400,60.0,0.0,0,5,6,1181,,1925,1950,136500
1093,1200,0,1,2,661,2,203,,884,3,1977,1200,2,9230,71.0,166.0,64,8,5,864,,1965,1998,146000
1094,936,0,2,3,631,1,305,,308,0,1956,936,3,5868,74.0,0.0,0,7,5,936,,1956,2000,129000
1095,1314,0,3,3,24,2,1290,,440,2,2006,1314,2,9317,78.0,0.0,22,5,6,1314,,2006,2006,176432
1096,773,582,3,3,0,6,684,,0,1,1914,1355,2,6882,60.0,0.0,0,7,6,684,,1914,2006,127000
1097,1088,0,2,3,0,6,1074,,461,2,1987,1088,2,3696,,0.0,74,5,8,1074,,1986,1986,170000
1098,757,567,3,3,672,1,0,,240,3,1936,1324,3,6000,50.0,0.0,0,6,4,672,,1936,1950,128000
1099,1601,0,3,3,704,0,567,,478,2,1978,1601,3,11880,82.0,206.0,0,5,7,1271,,1978,1978,157000
1100,438,0,1,3,290,5,0,,246,3,1930,438,1,8400,60.0,0.0,0,5,2,290,,1920,1950,60000
1101,950,0,2,3,640,1,310,,280,3,1981,950,3,9758,61.0,0.0,0,5,5,950,,1971,1971,119500
1102,1134,0,2,3,588,6,422,,254,3,1960,1134,3,7000,70.0,45.0,16,7,5,1010,0.0,1960,2002,135000
1103,1194,0,3,2,655,0,0,,539,0,1959,1194,3,8910,79.0,0.0,0,6,6,655,,1959,1959,159500
1104,672,630,3,3,0,6,630,,440,3,1970,1302,3,2016,24.0,304.0,0,5,5,630,,1970,1970,106000
1105,1500,0,3,0,1032,2,431,,712,2,1994,2622,2,12256,98.0,362.0,32,5,8,1463,,1994,1995,325000
1106,1442,0,3,2,738,2,172,,719,0,1990,1442,2,10357,114.0,0.0,244,5,7,910,0.0,1990,1991,179900
1107,1134,887,3,3,0,6,868,,422,2,2006,2021,2,23257,168.0,0.0,100,5,7,868,0.0,2006,2006,274725
1108,948,742,3,3,0,6,924,,463,2,2000,1690,3,8063,,0.0,48,5,6,924,,2000,2000,181000
1109,1836,0,3,2,1039,2,797,,862,0,2004,1836,2,11362,107.0,42.0,185,5,8,1836,,2004,2005,280000
1110,885,773,3,3,219,2,554,,431,0,1995,1658,3,8000,,0.0,84,5,6,773,,1995,1996,188000
1111,1098,866,4,3,403,6,400,0.0,483,2,1976,1964,3,10480,80.0,660.0,69,6,7,803,,1976,1976,205000
1112,816,0,2,3,708,2,108,,308,3,1957,816,3,7100,73.0,0.0,0,7,5,816,,1957,1957,129900
1113,1008,0,2,3,643,1,365,,240,3,1953,1008,2,8923,66.0,0.0,18,7,5,1008,,1953,2006,134500
1114,833,0,2,3,415,5,418,,326,3,1955,833,2,5400,90.0,0.0,0,7,5,833,,1954,2000,117000
1115,1734,0,3,3,1004,2,730,,928,3,2007,1734,0,12085,93.0,328.0,0,5,8,1734,,2007,2007,318000
1116,779,640,3,3,353,2,55,,527,0,2002,1419,2,7750,,0.0,0,5,8,408,,2002,2002,184100
1117,894,0,3,3,702,1,192,,450,2,1967,894,2,9764,57.0,0.0,0,7,5,894,,1967,2003,130000
1118,1021,580,3,3,0,6,533,,300,2,1958,1601,3,13825,85.0,0.0,34,6,5,533,,1958,1987,140000
1119,1040,0,2,3,369,3,671,,286,2,1959,1040,3,7560,70.0,0.0,0,5,5,1040,,1959,1959,133700
1120,1012,0,2,3,0,6,1012,,308,3,1920,1012,3,8263,59.0,0.0,22,5,6,1012,,1920,1950,118400
1121,1552,0,3,0,24,2,1528,,782,3,2005,1552,2,10084,84.0,196.0,20,5,7,1552,,2005,2006,212900
1122,960,0,3,3,0,6,672,,288,3,1956,960,3,8926,,0.0,0,3,4,672,,1956,1956,112000
1123,698,0,2,3,0,6,698,,0,1,1947,698,3,9405,50.0,0.0,200,9,5,698,0.0,1947,2008,118000
1124,812,670,3,3,0,6,384,,392,0,1992,1482,2,9125,,170.0,25,5,7,384,,1992,1992,163900
1125,1005,0,2,3,0,6,1005,,672,3,1977,1005,1,10434,60.0,0.0,0,5,4,1005,,1955,1955,115000
1126,1555,0,2,3,0,6,1373,,660,0,2007,1555,2,3684,53.0,130.0,20,5,7,1373,,2007,2007,174000
1127,1530,0,3,0,1300,2,230,0.0,630,0,2004,1530,2,14572,182.0,0.0,36,5,7,1530,144.0,2004,2004,259000
1128,1112,847,4,0,0,6,847,,434,0,2004,1959,2,11796,59.0,0.0,48,5,7,847,,2004,2005,215000
1129,936,0,2,1,936,2,0,,672,3,1980,936,3,7200,60.0,180.0,0,5,5,936,,1980,1980,140000
1130,1328,653,4,3,622,1,500,,576,3,1981,1981,2,7804,65.0,0.0,44,3,4,1122,431.0,1928,1950,135000
1131,974,0,3,2,212,1,762,,0,1,1991,974,3,10712,63.0,0.0,28,5,5,974,,1991,1992,93500
1132,1178,1032,5,2,0,6,1008,,205,3,1930,2210,1,9900,90.0,0.0,48,4,6,1008,,1880,1950,117500
1133,1142,878,3,3,584,2,544,,466,2,1995,2020,2,9828,80.0,0.0,155,5,8,1128,,1995,1995,239500
1134,916,684,3,0,0,6,916,,460,0,1997,1600,3,8773,57.0,0.0,38,5,6,916,,1997,1997,169000
1135,986,0,2,3,0,6,960,0.0,180,3,1926,986,3,6180,60.0,0.0,128,5,6,960,,1926,1950,102000
1136,1032,220,3,3,280,1,752,,288,3,1950,1252,3,9600,80.0,0.0,0,5,6,1032,0.0,1950,1950,119000
1137,780,240,2,3,0,6,780,,0,1,1875,1020,3,6342,54.0,0.0,0,8,5,780,,1875,1996,94000
1138,1567,0,2,1,1567,0,0,,714,2,1977,1567,2,9819,,0.0,32,5,6,1567,,1977,1977,196000
1139,1167,0,3,3,645,1,270,,495,3,1972,1167,3,8731,98.0,0.0,0,5,5,915,,1920,1950,144000
1140,952,0,2,2,852,0,100,,840,3,1988,952,3,7350,60.0,0.0,0,7,5,952,,1951,1951,139000
1141,1088,780,4,3,381,0,399,,484,3,1976,1868,2,10304,,44.0,96,7,5,780,,1976,1976,197500
1142,1466,1362,4,1,1150,2,316,,1052,2,2006,2828,2,9965,77.0,340.0,144,5,8,1466,,2006,2007,424870
1143,1006,0,3,3,288,2,718,,0,1,1959,1006,3,9000,,0.0,24,3,5,1006,,1959,1959,80000
1144,672,252,2,3,348,1,324,,280,3,1941,924,1,12180,60.0,0.0,0,4,4,672,,1941,1950,80000
1145,1042,534,3,3,0,6,1042,,225,3,1928,1576,3,6240,52.0,0.0,0,6,5,1042,,1928,1950,149000
1146,1298,0,3,3,1258,2,40,,403,3,1985,1298,2,11200,,85.0,26,5,6,1298,,1985,1985,180000
1147,860,704,3,3,275,5,429,,234,3,1941,1564,1,12000,75.0,0.0,0,7,7,704,,1941,1950,174500
1148,572,539,2,3,0,6,572,,288,3,1982,1111,3,5700,,0.0,0,7,7,572,,1926,1950,116900
1149,832,650,3,3,624,0,26,,324,3,1930,1482,3,9000,50.0,0.0,0,9,7,650,,1920,1988,143000
1150,932,0,2,3,0,6,932,,306,3,1950,932,2,8280,57.0,0.0,0,5,6,932,,1950,1950,124000
1151,1466,0,3,3,176,6,1290,,528,0,1959,1466,1,17755,134.0,132.0,140,4,5,1466,,1959,1959,149900
1152,1811,0,2,3,723,0,350,,470,0,1956,1811,0,14115,90.0,0.0,0,7,6,1073,,1956,2004,230000
1153,816,0,2,0,538,6,278,,432,3,2002,816,3,5890,,0.0,0,8,6,816,,1930,2007,120500
1154,918,902,4,1,454,0,410,,492,3,1965,1820,2,13700,,288.0,84,6,7,864,,1965,1988,201800
