Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
956,668,561,2,3,285,0,276,24,462,0,1980,1229,3,1300,24,0,0,6,6,561,0,1980,1980,124000
957,1057,0,3,3,417,5,640,70,576,0,1977,1057,3,7420,70,0,0,5,5,1057,0,1962,1962,132000
958,1337,0,3,2,699,2,638,65,531,2,2003,1337,2,8450,65,0,39,5,7,1337,0,2003,2003,185000
959,720,696,3,3,604,0,92,24,484,3,1999,1416,2,2572,24,0,44,5,7,696,0,1999,1999,155000
960,858,0,2,1,696,1,162,50,0,1,1958,858,3,7207,50,0,0,7,5,858,117,1958,2008,116500
961,1542,1330,4,3,896,0,434,70,619,0,1977,2872,3,12227,70,424,282,7,6,1330,550,1977,1995,272000
962,804,744,3,3,556,6,248,24,440,3,1976,1548,2,2308,24,0,0,6,6,804,0,1976,1976,155000
963,1800,0,2,3,0,6,1800,122,702,0,2007,1800,0,11923,122,0,136,5,9,1800,0,2007,2007,239000
964,1070,824,4,3,624,2,193,80,510,3,2002,1894,2,11316,80,44,40,5,7,817,0,2002,2003,214900
965,783,701,3,3,0,6,783,65,393,0,2005,1484,2,10237,65,0,72,5,6,783,0,2005,2007,178900
966,976,332,2,3,428,5,300,130,256,3,1940,1308,3,9600,130,0,70,7,5,728,0,1940,1950,160000
967,1098,0,3,3,902,0,196,70,260,3,1955,1098,3,7390,70,151,0,7,5,1098,0,1955,1955,135000
968,600,0,2,3,0,6,600,50,0,1,1910,968,3,5925,50,0,0,6,3,600,0,1910,1950,37900
969,1095,0,2,1,513,0,75,75,264,3,1958,1095,3,10382,75,105,0,5,6,588,0,1958,1958,140000
970,720,472,4,3,0,6,720,60,0,1,1949,1192,3,10800,60,0,0,4,4,720,0,1949,1950,135000
971,862,764,2,3,567,2,197,36,474,2,2003,1626,2,2268,36,106,27,5,7,764,0,2003,2004,173000
972,918,0,2,3,0,6,918,55,264,3,1979,918,3,7892,55,0,0,5,6,918,0,1979,1979,99500
973,1428,0,3,3,0,6,1428,95,480,0,2007,1428,2,11639,95,0,120,5,7,1428,0,2007,2008,182000
974,1136,883,3,3,0,6,728,60,532,3,1997,2019,2,11414,60,0,135,8,7,728,0,1910,1993,167500
975,709,673,3,3,641,2,32,70,490,3,2000,1382,2,2651,70,0,50,5,7,673,0,2000,2000,165000
976,869,0,2,3,0,6,440,51,0,1,1923,869,1,5900,51,0,0,7,4,440,0,1923,1958,85500
977,1241,0,1,3,1106,2,135,35,569,3,2007,1241,2,4274,35,0,116,5,7,1241,0,2006,2007,199900
978,894,0,3,3,552,6,342,68,400,3,1999,894,3,9450,68,0,0,5,4,894,0,1954,1954,110000
979,1121,0,3,3,651,5,470,80,480,3,1963,1121,3,8816,80,0,80,6,5,1121,0,1963,1963,139000
980,999,0,3,0,867,0,77,70,588,2,1961,999,0,12122,70,210,76,9,7,944,0,1961,2007,178400
981,1336,1276,4,3,854,2,371,98,676,0,1998,2612,2,12203,98,975,0,5,8,1225,0,1998,1999,336000
982,1266,0,2,0,0,6,1266,43,388,0,2007,1266,2,3182,43,16,16,5,7,1266,0,2007,2007,159895
983,1149,1141,4,2,0,6,1128,70,779,3,2002,2290,2,11250,70,0,0,5,8,1128,0,2002,2002,255900
984,1302,432,4,4,0,4,0,75,539,3,1977,1734,2,10125,75,0,0,5,5,0,0,1977,1977,126000
985,1164,0,3,3,1040,0,124,68,240,3,1950,1164,3,10880,68,0,48,5,5,1164,0,1950,1950,125000
986,1001,634,2,3,0,6,485,59,255,3,1950,1635,2,5310,59,0,0,8,6,485,0,1910,2003,117000
987,1940,0,3,0,1646,2,284,83,606,0,2010,1940,0,10159,83,450,95,5,9,1930,0,2009,2010,395192
988,1118,912,4,3,156,3,692,70,551,0,1976,2030,2,12046,70,298,224,6,6,848,0,1976,1976,195000
989,798,778,3,3,0,6,770,65,614,2,2006,1576,2,8125,65,0,50,5,7,770,0,2006,2006,197000
990,1407,985,3,3,1074,2,322,82,870,0,1997,2392,2,9452,82,423,70,5,8,1396,0,1997,1998,348000
991,916,826,4,3,216,1,700,121,424,3,1925,1742,2,17671,121,0,169,9,8,916,0,1882,1986,168000
992,1020,831,3,1,554,1,268,80,440,2,1964,1851,2,9760,80,340,42,8,6,822,0,1964,1993,187000
993,750,750,3,3,0,6,750,68,564,2,2005,1500,2,8846,68,0,35,5,6,750,0,2005,2006,173900
994,1718,0,3,1,1172,2,528,96,786,0,2008,1718,0,12456,96,230,48,5,10,1700,216,2006,2007,337500
995,774,456,3,3,384,0,363,51,305,3,1946,1230,3,4712,51,0,57,7,4,747,0,1946,1950,121600
996,1050,0,3,3,915,5,135,70,368,3,1961,1050,3,10659,70,0,319,6,5,1050,0,1961,1961,136500
997,1442,0,2,3,0,6,1442,70,615,2,1970,1442,3,11717,70,571,0,6,6,1442,0,1970,1970,185000
998,1077,0,3,3,0,6,1007,60,210,3,1922,1077,3,9786,60,0,100,4,3,1007,0,1922,1950,91000
999,1208,0,2,0,686,2,501,64,632,2,2006,1208,2,6762,64,24,61,5,7,1187,0,2006,2006,206000
1000,944,0,2,4,0,4,0,74,528,3,1956,944,1,10206,74,0,0,3,3,0,0,1952,1952,82000
1001,691,0,2,3,0,6,691,60,216,3,1920,691,0,5400,60,0,20,6,5,691,0,1920,1950,86000
1002,1574,0,3,3,24,2,1550,75,824,2,2006,1574,2,11957,75,53,104,5,8,1574,0,2006,2006,232000
1003,1680,0,4,3,0,6,1680,70,528,3,1976,1680,3,11500,70,164,0,6,5,1680,0,1976,1976,136905
1004,1504,0,1,3,16,2,1330,43,457,0,2005,1504,2,3182,43,16,0,5,7,1346,0,2005,2006,181000
1005,985,0,3,0,595,2,390,65,328,3,1977,985,3,8385,65,220,0,8,5,985,0,1977,1977,149900
1006,1657,0,3,3,1237,3,420,70,484,3,1970,1657,3,12155,70,0,0,3,6,1657,0,1970,1970,163500
1007,546,0,3,3,273,1,273,21,286,2,1970,1092,3,2217,21,0,0,4,4,546,0,1970,1970,88000
1008,1710,0,3,2,0,6,1710,43,550,3,2004,1710,2,12118,43,108,48,5,7,1710,0,2004,2005,240000
1009,1008,0,4,3,0,6,1008,60,0,1,1926,1522,3,6000,60,0,0,5,5,1008,0,1926,1950,102000
1010,720,551,3,3,0,6,720,115,312,3,1948,1271,3,21286,115,0,0,5,5,720,0,1948,1950,135000
1011,1664,0,4,4,0,4,0,75,0,1,1965,1664,3,9825,75,0,0,5,5,0,0,1965,1965,100000
1012,900,602,3,3,0,6,602,55,180,3,1923,1502,2,10592,55,0,0,7,6,602,0,1923,1996,165000
1013,1022,0,2,3,689,6,333,60,280,3,1956,1022,3,7200,60,0,30,4,5,1022,0,1910,2006,85000
1014,1082,0,2,3,336,1,746,60,240,3,1948,1082,3,11664,60,206,130,5,6,1082,0,1948,1950,119200
1015,855,810,3,3,643,2,167,70,528,0,2001,1665,2,8400,70,0,45,6,8,810,0,2001,2001,227000
1016,1504,0,3,1,690,2,814,73,478,0,1996,1504,2,11883,73,196,66,5,7,1504,0,1996,1996,203000
1017,1360,0,1,0,1036,2,184,70,565,2,1984,1360,2,5814,70,0,0,5,8,1220,0,1984,1984,187500
1018,802,670,3,3,0,6,384,70,402,2,1991,1472,2,10784,70,76,0,5,7,384,0,1991,1992,160000
1019,1506,0,2,1,16,2,1346,43,440,3,2005,1506,2,3013,43,145,20,5,7,1362,0,2005,2005,213490
1020,1132,0,2,3,1024,2,108,60,451,0,2005,1132,2,7024,60,0,64,5,4,1132,0,2005,2005,176000
1021,1220,0,2,0,684,2,515,64,632,2,2006,1220,2,7406,64,84,54,5,7,1199,0,2006,2006,194000
1022,912,336,2,3,324,3,588,52,160,3,1957,1248,3,9439,52,0,0,5,5,912,0,1930,1950,87000
1023,1504,0,2,3,16,2,1330,43,437,0,2005,1504,2,3182,43,14,20,5,7,1346,0,2005,2006,191000
1024,2898,0,2,0,1165,0,400,70,665,0,1976,2898,2,15498,70,0,72,6,8,1565,0,1976,1976,287000
1025,882,0,2,3,595,3,287,70,461,3,1980,882,3,7700,70,0,0,5,5,882,0,1972,1972,112500
1026,1264,0,3,3,697,5,571,73,461,3,1960,1264,3,9300,73,324,0,5,5,1268,0,1960,1960,167500
1027,1646,0,3,1,1513,2,125,71,800,2,2008,1646,2,9520,71,338,44,5,8,1638,192,2007,2008,293077
1028,968,408,3,3,518,5,250,79,240,3,1941,1376,3,9492,79,0,0,5,5,768,0,1941,1950,105000
1029,672,546,3,3,317,1,355,21,264,3,1972,1218,3,1680,21,281,28,7,6,672,0,1972,1972,118000
1030,980,948,5,2,0,6,686,70,0,1,1916,1928,3,7082,70,0,0,8,5,686,0,1916,1995,160000
1031,1687,998,5,3,523,2,301,102,672,0,1970,3082,3,15863,102,0,63,3,7,824,0,1920,1970,197000
1032,1352,1168,5,3,1012,2,326,70,796,2,1993,2520,2,14541,70,0,55,7,8,1338,0,1993,1993,310000
1033,1654,0,3,3,986,2,668,70,900,3,2002,1654,2,8125,70,295,136,5,7,1654,0,2002,2002,230000
1034,954,0,2,3,0,6,920,50,240,3,1938,954,1,6305,50,0,0,7,5,920,0,1938,1950,119750
1035,845,0,3,4,0,4,0,70,290,3,1957,845,3,11500,70,0,0,3,4,0,0,1957,1957,84000
1036,1620,0,2,1,1022,2,598,89,912,0,2008,1620,0,12898,89,70,0,5,9,1620,0,2007,2008,315500
1037,1208,1055,3,3,0,6,1055,70,905,0,2001,2263,2,9240,70,396,45,5,8,1055,0,2001,2002,287000
1038,798,546,3,3,0,6,546,21,0,1,1970,1344,3,1533,21,0,0,6,4,546,0,1970,2008,97000
1039,630,0,1,0,509,2,121,21,286,3,1970,630,3,1477,21,0,0,4,4,630,0,1970,1970,80000
1040,1803,0,3,3,764,5,370,88,484,2,1957,1803,3,13125,88,67,0,4,5,1134,0,1957,2000,155000
1041,832,800,4,3,539,2,261,70,484,3,1966,1632,2,9130,70,252,40,8,6,800,0,1966,2000,173000
1042,1306,0,1,0,900,0,406,34,624,3,2005,1306,2,5381,34,135,63,5,6,1306,0,2005,2005,196000
1043,1532,797,4,3,1085,2,390,86,514,3,1990,2329,2,11839,86,99,121,5,7,1475,0,1990,1990,262280
1044,2524,0,4,3,1104,0,1420,80,542,0,1981,2524,2,9600,80,0,120,5,8,2524,0,1981,1981,278000
1045,1733,0,4,4,0,4,0,70,452,3,1955,1733,3,13680,70,0,0,5,3,0,0,1955,1955,139600
1046,1992,876,4,0,240,2,1752,85,716,0,2005,2868,0,16056,85,208,108,5,9,1992,0,2005,2006,556581
1047,990,0,3,3,686,2,304,57,672,3,1996,990,3,9245,57,0,0,5,5,990,0,1994,1995,145000
1048,1771,0,3,4,0,4,0,100,336,3,1960,1771,3,21750,100,75,0,4,5,0,0,1960,2006,115000
1049,930,0,2,4,0,4,0,60,308,3,1946,930,2,11100,60,0,0,7,4,0,0,1946,2006,84900
1050,1302,0,3,0,0,6,1302,73,436,0,2007,1302,2,8993,73,0,22,5,7,1302,0,2007,2007,176485
1051,1316,0,3,0,0,6,1316,103,440,0,2007,1316,2,11175,103,0,20,5,7,1316,0,2007,2007,200141
1052,1127,850,4,3,442,5,374,100,540,2,1964,1977,3,9500,100,272,52,6,6,816,0,1964,1978,165000
1053,1526,0,4,0,383,5,833,68,364,3,1957,1526,3,8562,68,145,78,6,5,1216,116,1957,2002,144500
1054,1091,898,3,2,932,2,133,90,586,0,2002,1989,2,11367,90,210,60,5,8,1065,0,2002,2002,255000
1055,1523,0,2,3,644,0,549,104,478,0,1976,1523,3,11361,104,160,0,5,6,1193,0,1976,1976,180000
1056,1364,0,2,0,659,2,705,43,484,2,2005,1364,2,7052,43,240,36,5,7,1364,0,2005,2005,185850
1057,979,871,3,3,595,2,378,70,467,0,1994,1850,2,29959,70,0,98,6,7,973,0,1994,1994,248000
1058,1130,1054,3,0,936,2,168,96,836,0,2008,2184,0,11308,96,154,102,5,9,1104,0,2008,2008,335000
1059,1096,895,3,2,297,5,557,70,432,3,1977,1991,3,11275,70,480,0,7,6,854,0,1932,1950,220000
1060,1338,0,2,2,616,2,722,41,582,0,2001,1338,2,4920,41,0,0,5,8,1338,0,2001,2001,213500
1061,894,0,2,3,0,6,894,120,1248,2,1994,894,3,18000,120,0,20,4,3,894,0,1935,1950,81000
1062,1422,915,5,3,0,6,662,85,560,3,1945,2337,3,13600,85,0,57,5,5,662,0,1900,1950,90000
1063,1103,0,2,3,397,1,706,50,440,3,1976,1103,2,6000,50,0,120,6,6,1103,0,1925,1980,110500
1064,1154,0,3,2,778,1,376,70,480,2,1966,1154,3,11000,70,200,58,6,5,1154,0,1966,1966,154000
1065,1306,954,3,1,1201,2,105,80,533,3,1996,2260,2,14000,80,0,44,5,7,1306,0,1996,1997,328000
1066,799,772,3,3,0,6,799,59,380,2,1993,1571,3,7837,59,0,40,7,6,799,0,1993,1994,178000
1067,813,798,4,1,674,2,106,80,442,2,1964,1611,3,9760,80,360,128,6,6,780,0,1964,1964,167900
1068,1291,1230,5,3,837,0,105,42,576,3,1973,2521,3,3964,42,0,20,4,6,942,0,1973,1973,151400
1069,893,0,2,3,220,0,625,60,576,3,1985,893,2,9600,60,0,0,7,5,845,0,1949,2003,135000
1070,1048,0,3,3,586,1,462,72,286,3,1956,1048,3,10152,72,120,20,5,5,1048,0,1956,1956,135000
1071,829,727,4,3,298,5,429,78,441,3,1968,1556,3,11700,78,0,0,6,6,727,0,1968,1968,154000
1072,1002,454,4,2,0,6,810,50,280,3,1954,1456,3,7585,50,0,0,3,5,810,0,1948,1950,91500
1073,728,698,3,3,535,1,155,75,440,0,1977,1426,3,7950,75,140,0,6,6,690,252,1977,1977,159500
1074,1240,0,2,0,0,6,1240,74,826,2,2006,1240,2,8556,74,0,93,5,7,1240,0,2006,2006,194000
1075,960,780,3,3,410,1,390,75,240,3,1940,1740,3,13125,75,0,0,6,7,800,0,1940,1984,219500
1076,1096,370,3,3,626,0,170,60,566,3,1950,1466,2,10800,60,0,21,8,5,796,0,1936,1989,170000
1077,1096,0,3,2,739,1,357,70,299,0,1969,1096,3,15870,70,0,32,5,5,1096,0,1969,1969,138800
1078,848,0,2,2,662,2,186,37,420,2,2004,848,2,4435,37,169,0,5,6,848,0,2004,2004,155900
1079,990,0,3,3,495,2,495,65,299,3,1996,990,3,8775,65,0,64,5,5,990,0,1994,1994,126000
1080,1258,0,3,3,656,0,602,80,528,3,1971,1258,2,11040,80,144,0,7,6,1258,0,1971,2004,145000
1081,1040,0,3,3,824,0,216,75,308,0,1963,1040,3,7500,75,0,0,5,5,1040,0,1963,1963,133000
1082,1459,0,3,3,0,6,1459,70,527,2,2002,1459,2,8749,70,100,39,5,7,1459,0,2002,2002,192000
1083,1251,0,3,3,553,6,698,80,461,3,1964,1251,3,8800,80,425,116,6,6,1251,0,1964,1964,160000
1084,807,691,3,3,592,0,99,70,409,0,1995,1498,3,13031,70,0,44,5,6,691,0,1995,1996,187500
1085,996,0,2,0,747,2,189,73,564,3,1992,996,2,9069,73,0,0,6,6,936,0,1992,1992,147000
1086,546,546,3,3,334,1,212,70,286,2,1973,1092,3,1974,70,0,96,5,4,546,0,1973,1973,83500
1087,1082,871,3,2,0,6,1082,85,1043,2,2005,1953,2,10574,85,0,50,5,8,1082,0,2005,2006,252000
1088,970,739,3,3,0,6,970,24,380,3,2004,1709,2,2522,24,50,40,5,7,970,0,2004,2004,137500
1089,1247,0,1,3,1039,2,208,37,550,0,2005,1247,2,3316,37,0,84,5,8,1247,0,2005,2005,197000
1090,1040,0,2,4,0,4,0,60,400,3,1987,1040,3,8544,60,0,0,4,3,0,0,1950,1950,92900
1091,628,624,2,3,510,1,90,24,462,3,1999,1252,2,2160,24,212,48,5,7,600,0,1999,2000,160000
1092,1390,304,4,3,423,5,758,60,576,3,1925,1694,3,8400,60,0,0,5,6,1181,0,1925,1950,136500
1093,1200,0,1,2,661,2,203,71,884,3,1977,1200,2,9230,71,166,64,8,5,864,0,1965,1998,146000
1094,936,0,2,3,631,1,305,74,308,0,1956,936,3,5868,74,0,0,7,5,936,0,1956,2000,129000
1095,1314,0,3,3,24,2,1290,78,440,2,2006,1314,2,9317,78,0,22,5,6,1314,0,2006,2006,176432
1096,773,582,3,3,0,6,684,60,0,1,1914,1355,2,6882,60,0,0,7,6,684,0,1914,2006,127000
1097,1088,0,2,3,0,6,1074,70,461,2,1987,1088,2,3696,70,0,74,5,8,1074,0,1986,1986,170000
1098,757,567,3,3,672,1,0,50,240,3,1936,1324,3,6000,50,0,0,6,4,672,0,1936,1950,128000
1099,1601,0,3,3,704,0,567,82,478,2,1978,1601,3,11880,82,206,0,5,7,1271,0,1978,1978,157000
1100,438,0,1,3,290,5,0,60,246,3,1930,438,1,8400,60,0,0,5,2,290,0,1920,1950,60000
1101,950,0,2,3,640,1,310,61,280,3,1981,950,3,9758,61,0,0,5,5,950,0,1971,1971,119500
1102,1134,0,2,3,588,6,422,70,254,3,1960,1134,3,7000,70,45,16,7,5,1010,0,1960,2002,135000
1103,1194,0,3,2,655,0,0,79,539,0,1959,1194,3,8910,79,0,0,6,6,655,0,1959,1959,159500
1104,672,630,3,3,0,6,630,24,440,3,1970,1302,3,2016,24,304,0,5,5,630,0,1970,1970,106000
1105,1500,0,3,0,1032,2,431,98,712,2,1994,2622,2,12256,98,362,32,5,8,1463,0,1994,1995,325000
1106,1442,0,3,2,738,2,172,114,719,0,1990,1442,2,10357,114,0,244,5,7,910,0,1990,1991,179900
1107,1134,887,3,3,0,6,868,168,422,2,2006,2021,2,23257,168,0,100,5,7,868,0,2006,2006,274725
1108,948,742,3,3,0,6,924,70,463,2,2000,1690,3,8063,70,0,48,5,6,924,0,2000,2000,181000
1109,1836,0,3,2,1039,2,797,107,862,0,2004,1836,2,11362,107,42,185,5,8,1836,0,2004,2005,280000
1110,885,773,3,3,219,2,554,70,431,0,1995,1658,3,8000,70,0,84,5,6,773,0,1995,1996,188000
1111,1098,866,4,3,403,6,400,80,483,2,1976,1964,3,10480,80,660,69,6,7,803,0,1976,1976,205000
1112,816,0,2,3,708,2,108,73,308,3,1957,816,3,7100,73,0,0,7,5,816,0,1957,1957,129900
1113,1008,0,2,3,643,1,365,66,240,3,1953,1008,2,8923,66,0,18,7,5,1008,0,1953,2006,134500
1114,833,0,2,3,415,5,418,90,326,3,1955,833,2,5400,90,0,0,7,5,833,0,1954,2000,117000
1115,1734,0,3,3,1004,2,730,93,928,3,2007,1734,0,12085,93,328,0,5,8,1734,0,2007,2007,318000
1116,779,640,3,3,353,2,55,70,527,0,2002,1419,2,7750,70,0,0,5,8,408,0,2002,2002,184100
1117,894,0,3,3,702,1,192,57,450,2,1967,894,2,9764,57,0,0,7,5,894,0,1967,2003,130000
1118,1021,580,3,3,0,6,533,85,300,2,1958,1601,3,13825,85,0,34,6,5,533,0,1958,1987,140000
1119,1040,0,2,3,369,3,671,70,286,2,1959,1040,3,7560,70,0,0,5,5,1040,0,1959,1959,133700
1120,1012,0,2,3,0,6,1012,59,308,3,1920,1012,3,8263,59,0,22,5,6,1012,0,1920,1950,118400
1121,1552,0,3,0,24,2,1528,84,782,3,2005,1552,2,10084,84,196,20,5,7,1552,0,2005,2006,212900
1122,960,0,3,3,0,6,672,70,288,3,1956,960,3,8926,70,0,0,3,4,672,0,1956,1956,112000
1123,698,0,2,3,0,6,698,50,0,1,1947,698,3,9405,50,0,200,9,5,698,0,1947,2008,118000
1124,812,670,3,3,0,6,384,70,392,0,1992,1482,2,9125,70,170,25,5,7,384,0,1992,1992,163900
1125,1005,0,2,3,0,6,1005,60,672,3,1977,1005,1,10434,60,0,0,5,4,1005,0,1955,1955,115000
1126,1555,0,2,3,0,6,1373,53,660,0,2007,1555,2,3684,53,130,20,5,7,1373,0,2007,2007,174000
1127,1530,0,3,0,1300,2,230,182,630,0,2004,1530,2,14572,182,0,36,5,7,1530,144,2004,2004,259000
1128,1112,847,4,0,0,6,847,59,434,0,2004,1959,2,11796,59,0,48,5,7,847,0,2004,2005,215000
1129,936,0,2,1,936,2,0,60,672,3,1980,936,3,7200,60,180,0,5,5,936,0,1980,1980,140000
1130,1328,653,4,3,622,1,500,65,576,3,1981,1981,2,7804,65,0,44,3,4,1122,431,1928,1950,135000
1131,974,0,3,2,212,1,762,63,0,1,1991,974,3,10712,63,0,28,5,5,974,0,1991,1992,93500
1132,1178,1032,5,2,0,6,1008,90,205,3,1930,2210,1,9900,90,0,48,4,6,1008,0,1880,1950,117500
1133,1142,878,3,3,584,2,544,80,466,2,1995,2020,2,9828,80,0,155,5,8,1128,0,1995,1995,239500
1134,916,684,3,0,0,6,916,57,460,0,1997,1600,3,8773,57,0,38,5,6,916,0,1997,1997,169000
1135,986,0,2,3,0,6,960,60,180,3,1926,986,3,6180,60,0,128,5,6,960,0,1926,1950,102000
1136,1032,220,3,3,280,1,752,80,288,3,1950,1252,3,9600,80,0,0,5,6,1032,0,1950,1950,119000
1137,780,240,2,3,0,6,780,54,0,1,1875,1020,3,6342,54,0,0,8,5,780,0,1875,1996,94000
1138,1567,0,2,1,1567,0,0,70,714,2,1977,1567,2,9819,70,0,32,5,6,1567,0,1977,1977,196000
1139,1167,0,3,3,645,1,270,98,495,3,1972,1167,3,8731,98,0,0,5,5,915,0,1920,1950,144000
1140,952,0,2,2,852,0,100,60,840,3,1988,952,3,7350,60,0,0,7,5,952,0,1951,1951,139000
1141,1088,780,4,3,381,0,399,70,484,3,1976,1868,2,10304,70,44,96,7,5,780,0,1976,1976,197500
1142,1466,1362,4,1,1150,2,316,77,1052,2,2006,2828,2,9965,77,340,144,5,8,1466,0,2006,2007,424870
1143,1006,0,3,3,288,2,718,70,0,1,1959,1006,3,9000,70,0,24,3,5,1006,0,1959,1959,80000
1144,672,252,2,3,348,1,324,60,280,3,1941,924,1,12180,60,0,0,4,4,672,0,1941,1950,80000
1145,1042,534,3,3,0,6,1042,52,225,3,1928,1576,3,6240,52,0,0,6,5,1042,0,1928,1950,149000
1146,1298,0,3,3,1258,2,40,70,403,3,1985,1298,2,11200,70,85,26,5,6,1298,0,1985,1985,180000
1147,860,704,3,3,275,5,429,75,234,3,1941,1564,1,12000,75,0,0,7,7,704,0,1941,1950,174500
1148,572,539,2,3,0,6,572,70,288,3,1982,1111,3,5700,70,0,0,7,7,572,0,1926,1950,116900
1149,832,650,3,3,624,0,26,50,324,3,1930,1482,3,9000,50,0,0,9,7,650,0,1920,1988,143000
1150,932,0,2,3,0,6,932,57,306,3,1950,932,2,8280,57,0,0,5,6,932,0,1950,1950,124000
1151,1466,0,3,3,176,6,1290,134,528,0,1959,1466,1,17755,134,132,140,4,5,1466,0,1959,1959,149900
1152,1811,0,2,3,723,0,350,90,470,0,1956,1811,0,14115,90,0,0,7,6,1073,0,1956,2004,230000
1153,816,0,2,0,538,6,278,70,432,3,2002,816,3,5890,70,0,0,8,6,816,0,1930,2007,120500
1154,918,902,4,1,454,0,410,70,492,3,1965,1820,2,13700,70,288,84,6,7,864,0,1965,1988,201800
1155,1437,0,3,1,1157,0,280,90,528,2,1976,1437,2,10768,90,0,21,8,5,1437,0,1976,2004,218000
1156,1265,0,3,1,633,0,586,85,502,2,1965,1265,2,9350,85,0,92,8,5,1219,0,1965,1999,179900
1157,1314,0,2,3,904,2,410,34,626,3,2008,1314,2,5001,34,166,62,5,7,1314,0,2007,2008,230000
1158,1580,0,3,3,0,6,1580,92,830,2,2008,1580,2,11932,92,186,24,5,8,1580,0,2007,2008,235128
1159,943,933,4,3,442,0,459,76,540,2,1974,1876,2,9120,76,270,69,6,6,901,0,1974,1974,185000
1160,855,601,3,3,311,6,544,24,440,3,1978,1456,3,2280,24,0,0,5,6,855,0,1978,1978,146000
1161,1640,0,3,3,728,1,568,70,924,3,1993,1640,2,14778,70,72,0,7,6,1296,0,1954,2006,224000
1162,894,0,3,3,492,1,402,109,450,3,1968,894,3,8724,109,0,0,5,5,894,0,1968,1968,129000
1163,1258,0,2,0,1198,6,0,60,400,3,1969,1258,3,12900,60,0,0,4,4,1198,0,1969,1969,108959
1164,1432,0,2,1,916,0,444,70,588,3,1978,1432,2,16157,70,0,180,7,5,1360,0,1978,1978,194000
1165,1502,0,3,3,0,6,1502,79,644,2,2009,1502,2,9541,79,268,114,5,7,1502,0,2009,2009,233170
1166,1694,0,2,0,0,6,1694,64,776,3,2008,1694,2,10475,64,72,33,5,8,1694,160,2008,2008,245350
1167,959,712,3,3,786,2,173,58,472,0,2000,1671,3,10852,58,0,38,5,6,959,0,2000,2000,173000
1168,1236,872,4,3,626,5,501,120,540,3,1935,2108,2,13728,120,0,0,7,6,1127,0,1935,1986,235000
1169,1831,1796,4,1,1387,2,543,118,807,0,1995,3627,2,35760,118,1378,76,5,10,1930,0,1995,1996,625000
1170,1118,0,3,0,522,0,574,76,358,0,1977,1118,3,9880,76,0,0,6,6,1096,0,1977,1977,171000
1171,1261,0,3,3,662,0,599,76,433,2,1958,1261,3,9120,76,0,0,6,6,1261,0,1958,1958,163000
1172,625,625,2,3,0,6,625,35,625,0,2006,1250,2,4017,35,0,54,5,7,625,0,2006,2007,171900
1173,1636,971,3,3,1077,5,521,138,0,1,1946,3086,0,18030,138,0,0,6,5,1598,0,1946,1994,200500
1174,1175,1170,4,3,503,5,449,80,360,3,1932,2345,3,16560,80,0,0,8,6,952,0,1932,1950,239000
1175,2129,743,4,3,700,2,983,85,541,0,1992,2872,2,10678,85,337,33,5,8,1683,0,1992,2000,285000
1176,923,0,3,3,658,0,218,37,264,3,1984,923,3,6951,37,0,0,5,5,876,0,1984,1985,119500
1177,818,406,3,3,468,5,350,70,210,3,1926,1224,3,3950,70,0,0,8,6,818,0,1926,2004,115000
1178,820,523,3,3,0,6,731,54,186,3,1921,1343,3,7681,54,0,0,6,5,731,0,1921,1950,154900
1179,1124,0,3,4,0,4,0,77,0,1,1954,1124,3,8335,77,0,36,5,5,0,0,1954,1954,93000
1180,1298,1216,4,3,1216,3,0,70,693,0,1990,2514,3,11170,70,0,0,5,7,1216,0,1990,1991,250000
1181,1652,0,2,1,1480,2,120,64,482,3,2008,1652,2,5587,64,186,53,5,8,1600,162,2008,2008,392500
1182,2411,2065,4,0,2096,2,300,160,813,0,1996,4476,0,15623,160,0,78,5,10,2396,0,1996,1996,745000
1183,1130,0,2,3,821,6,299,60,720,3,1970,1130,3,10800,60,0,0,6,5,1120,0,1920,1950,120000
1184,1572,0,3,1,1159,5,413,50,995,2,1963,1572,3,35133,50,226,263,4,5,1572,0,1963,1963,186700
1185,949,272,4,3,392,1,392,60,392,3,1965,1221,3,9738,60,0,0,7,5,784,0,1924,1950,104900
1186,1014,685,3,2,440,1,538,107,420,3,1920,1699,3,10615,107,0,74,5,3,978,0,1900,1970,95000
1187,1624,0,2,3,1456,2,168,89,757,2,1994,1624,2,12461,89,0,114,5,8,1624,0,1994,1995,262000
1188,831,829,3,3,0,6,831,68,493,2,2002,1660,2,8935,68,95,68,5,7,831,0,2002,2002,195000
1189,1028,776,3,3,0,6,994,60,442,0,1999,1804,2,7500,60,0,60,5,7,994,0,1999,1999,189000
1190,1622,0,3,0,1159,1,90,70,1356,0,1975,1622,3,32463,70,149,0,4,4,1249,0,1961,1975,168000
1191,764,677,2,3,0,6,776,24,492,3,1999,1441,2,2645,24,456,0,5,8,776,206,1999,2000,174000
1192,842,630,3,2,0,6,702,60,250,3,1925,1472,2,9600,60,0,0,8,5,702,0,1925,1994,125000
